Name , OIII/Hb , NII/Ha , SII/Ha , OIII/OII , OIII/NII , OIII/SII , NII/SII , NII/OII , NII/SII;OIII/SII[log q] , NII/SII;OIII/SII[log z] , NII/SII;OIII/Hb[log q] , NII/SII;OIII/Hb[log z] , NII/SII;OIII/OII[log q] , NII/SII;OIII/OII[log z] , NII/OII;OIII/SII[log q] , NII/OII;OIII/SII[log z] , NII/OII;OIII/Hb[log q] , NII/OII;OIII/Hb[log z] , NII/OII;OIII/OII[log q] , NII/OII;OIII/OII[log z] , NII/Ha;OIII/Hb[log q] , NII/Ha;OIII/Hb[log z] , NII/Ha;OIII/OII[log q] , NII/Ha;OIII/OII[log z] , <q> , d[q] , <z> , d[z] , 
ID-7-43 , 0.205 , -0.5847 , -0.77335 , 0.36297 , 0.7897 , 0.6615 , 0.18875 , -0.10979 , 8.15611 , 8.99681 , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , 8.15611 , nan , 8.99681 , nan , 
ID-8-42 , -0.14377 , -0.67518 , -0.80652 , 0.17973 , 0.53141 , 0.45108 , 0.13143 , -0.13991 , 7.71416 , 8.97319 , 7.47507 , 9.02779 , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , 7.59462 , 0.16906 , 9.00049 , 0.03861 , 
ID-8-43 , 0.12651 , -0.54677 , -1.38551 , 0.42763 , 0.67328 , 1.19536 , 0.83884 , 0.07111 , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , 
ID-8-44 , 0.09611 , -0.86986 , -0.63462 , -0.12167 , 0.96597 , 0.50813 , -0.23514 , -0.86494 , 7.20519 , 8.59864 , 6.99139 , 8.66777 , 7.40067 , 8.56828 , 7.3979 , 8.76201 , 7.07307 , 8.74392 , 7.5933 , 8.7686 , nan , nan , nan , nan , 7.27692 , 0.22728 , 8.68487 , 0.08691 , 
ID-8-48 , 0.34575 , -0.30235 , -0.29957 , -0.28936 , 0.69705 , 0.23557 , -0.00269 , -0.52761 , 7.34784 , 8.88328 , 7.85281 , 8.79995 , 7.46393 , 8.85797 , 7.47156 , 8.96924 , nan , nan , 7.61527 , 8.97714 , nan , nan , nan , nan , 7.55028 , 0.1939 , 8.89751 , 0.07545 , 
ID-8-49 , 0.11727 , -0.38765 , -0.71402 , 0.51958 , 0.50492 , 0.39808 , 0.32647 , 0.44797 , 8.29951 , 9.11235 , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , 8.29951 , nan , 9.11235 , inf , 
ID-9-41 , 0.13366 , -0.65531 , -0.79684 , 0.16506 , 0.78898 , 0.54477 , 0.14163 , -0.23809 , 7.84138 , 8.97001 , 7.85676 , 8.9681 , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , 7.84907 , 0.01088 , 8.96905 , 0.00135 , 
ID-9-42 , 0.12724 , -0.51288 , -0.76379 , 0.1472 , 0.64012 , 0.50127 , 0.25101 , -0.10306 , 8.14834 , 9.05223 , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , 8.14834 , inf , 9.05223 , nan , 
ID-9-43 , 0.14431 , -0.51992 , -0.59896 , -0.04431 , 0.66422 , 0.40154 , 0.07914 , -0.36671 , 7.58703 , 8.93294 , 7.65484 , 8.91725 , 7.93779 , 8.89908 , 8.01796 , 9.07522 , nan , nan , nan , nan , nan , nan , nan , nan , 7.7994 , 0.21049 , 8.95612 , 0.08059 , 
ID-9-44 , 0.14404 , -0.56856 , -0.5153 , -0.18288 , 0.7126 , 0.32662 , -0.05316 , -0.56267 , 7.32789 , 8.81942 , 7.34097 , 8.82076 , 7.51865 , 8.78506 , 7.52466 , 8.95596 , nan , nan , nan , nan , nan , nan , nan , nan , 7.42804 , 0.10826 , 8.8453 , 0.0756 , 
ID-9-45 , 0.18747 , -0.89498 , -0.58324 , -0.34247 , 1.08245 , 0.34778 , -0.31163 , -1.00188 , 7.03779 , 8.53782 , 7.00193 , 8.55006 , 7.13725 , 8.51026 , 7.14172 , 8.65186 , 7.06655 , 8.64817 , 7.2365 , 8.65811 , nan , nan , nan , nan , 7.10362 , 0.08519 , 8.59271 , 0.06705 , 
ID-9-46 , 0.23817 , -1.07654 , -0.33636 , -0.45996 , 1.48218 , 0.27768 , -0.74008 , -1.47772 , 6.72944 , 7.98919 , 7.095 , 7.85963 , 6.80402 , 7.94675 , 6.79394 , 8.18918 , 6.95299 , 8.21474 , 6.88619 , 8.2047 , 6.95496 , 8.376 , nan , nan , 6.88808 , 0.12423 , 8.11146 , 0.18298 , 
ID-9-47 , 0.16881 , -0.55893 , -0.41001 , -0.27248 , 0.72775 , 0.13378 , -0.14882 , -0.55508 , 7.10692 , 8.75316 , 7.17807 , 8.73239 , 7.33511 , 8.68945 , 7.34985 , 8.94615 , nan , nan , 7.6175 , 8.96158 , nan , nan , nan , nan , 7.31749 , 0.19694 , 8.81655 , 0.12756 , 
ID-9-48 , 0.07896 , -0.44244 , -0.43672 , -0.19878 , 0.5214 , 0.0976 , -0.00562 , -0.30201 , 7.26852 , 8.90516 , 7.3728 , 8.87652 , 7.56188 , 8.83762 , 7.63372 , 9.08403 , nan , nan , nan , nan , nan , nan , nan , nan , 7.45923 , 0.16815 , 8.92583 , 0.10904 , 
ID-9-49 , -0.00249 , -0.37037 , -0.58892 , -0.15926 , 0.36788 , 0.20473 , 0.21865 , -0.14535 , 7.74802 , 9.06924 , 8.1109 , 9.01204 , nan , nan , 8.24101 , 9.17169 , nan , nan , nan , nan , nan , nan , nan , nan , 8.03331 , 0.25549 , 9.08433 , 0.08089 , 
ID-9-50 , -0.01116 , -0.35358 , -0.58043 , -0.12773 , 0.34242 , 0.17472 , 0.22695 , -0.0755 , 7.74825 , 9.07914 , 8.19147 , 9.01811 , nan , nan , 8.50701 , 9.1924 , nan , nan , nan , nan , nan , nan , nan , nan , 8.14891 , 0.38117 , 9.09655 , 0.08844 , 
ID-9-51 , 0.08311 , -0.43723 , -0.49419 , -0.18087 , 0.55589 , 0.15479 , 0.05705 , -0.27861 , 7.38618 , 8.95343 , 7.4834 , 8.92418 , 7.67078 , 8.89616 , 7.74058 , 9.10129 , nan , nan , nan , nan , nan , nan , nan , nan , 7.57024 , 0.16385 , 8.96876 , 0.09139 , 
ID-10-39 , -0.07765 , -0.85329 , -0.08697 , -0.52214 , 0.77564 , -0.0853 , -0.76623 , -1.20307 , 6.58886 , 8.04506 , 6.7759 , 7.91527 , 6.75276 , 7.92166 , 6.73904 , 8.45925 , 6.72603 , 8.46 , 6.97288 , 8.48031 , nan , nan , nan , nan , 6.75924 , 0.12369 , 8.21359 , 0.28101 , 
ID-10-40 , 0.2834 , -0.61107 , -0.37678 , -0.29313 , 0.89447 , 0.22059 , -0.2342 , -0.74792 , 7.05145 , 8.64653 , 7.17194 , 8.61121 , 7.23309 , 8.59451 , 7.24304 , 8.83274 , nan , nan , 7.43985 , 8.83473 , nan , nan , nan , nan , 7.22787 , 0.14093 , 8.70395 , 0.11996 , 
ID-10-41 , 0.34055 , -0.49684 , -0.73559 , -0.27174 , 1.12458 , 0.89332 , 0.23885 , -0.92621 , nan , nan , nan , nan , nan , nan , 7.82478 , 8.74139 , 7.37972 , 8.71932 , 7.35917 , 8.71825 , nan , nan , nan , nan , 7.52122 , 0.26309 , 8.72632 , 0.01306 , 
ID-10-42 , 0.26533 , -0.54136 , -0.66028 , -0.0989 , 0.89105 , 0.5496 , 0.11902 , -0.52948 , 7.79849 , 8.94905 , 8.47412 , 8.92673 , 7.90837 , 8.94193 , 7.91569 , 8.99417 , nan , nan , nan , nan , nan , nan , nan , nan , 8.02417 , 0.30472 , 8.95297 , 0.029 , 
ID-10-43 , 0.19246 , -0.65107 , -0.59275 , -0.11276 , 0.84353 , 0.34826 , -0.05822 , -0.51925 , 7.33271 , 8.81099 , 7.38983 , 8.80263 , 7.60791 , 8.76883 , 7.61635 , 8.98235 , nan , nan , nan , nan , nan , nan , nan , nan , 7.4867 , 0.14674 , 8.8412 , 0.09585 , 
ID-10-44 , 0.11601 , -0.69715 , -0.59671 , -0.23999 , 0.81316 , 0.29926 , -0.10034 , -0.6396 , 7.24809 , 8.77669 , 7.21546 , 8.78987 , 7.41414 , 8.74116 , 7.42004 , 8.90745 , 7.41749 , 8.90204 , 7.59406 , 8.91029 , nan , nan , nan , nan , 7.38488 , 0.13735 , 8.83792 , 0.07695 , 
ID-10-45 , 0.09688 , -0.86732 , -0.5576 , -0.35107 , 0.9642 , 0.22614 , -0.30962 , -0.88683 , 6.98122 , 8.5615 , 6.94602 , 8.58036 , 7.13226 , 8.51435 , 7.14195 , 8.73383 , 7.05307 , 8.72887 , 7.29165 , 8.73998 , nan , nan , nan , nan , 7.09103 , 0.12575 , 8.64315 , 0.10212 , 
ID-10-46 , 0.11669 , -0.58844 , -0.445 , -0.28867 , 0.70513 , 0.14695 , -0.14334 , -0.57895 , 7.12017 , 8.75662 , 7.15224 , 8.75063 , 7.32488 , 8.69899 , 7.33834 , 8.93284 , nan , nan , 7.56549 , 8.94455 , nan , nan , nan , nan , 7.30022 , 0.17801 , 8.81673 , 0.11365 , 
ID-10-47 , 0.11996 , -0.56334 , -0.41855 , -0.23011 , 0.6833 , 0.12495 , -0.14469 , -0.49975 , 7.10771 , 8.75914 , 7.15201 , 8.74855 , 7.38028 , 8.68775 , 7.39783 , 8.97832 , nan , nan , 7.74967 , 8.99883 , nan , nan , nan , nan , 7.3575 , 0.25523 , 8.83452 , 0.14343 , 
ID-10-48 , 0.04012 , -0.44527 , -0.56406 , -0.19266 , 0.4854 , 0.20205 , 0.11888 , -0.27583 , 7.50477 , 8.99937 , 7.58161 , 8.98387 , 7.73798 , 8.95619 , 7.84646 , 9.10752 , nan , nan , nan , nan , nan , nan , nan , nan , 7.66771 , 0.15368 , 9.01174 , 0.06631 , 
ID-10-49 , -0.00077 , -0.37902 , -0.57807 , -0.20379 , 0.37825 , 0.18942 , 0.19915 , -0.19406 , 7.69017 , 9.05814 , 7.95213 , 9.01958 , nan , nan , 8.01649 , 9.14946 , nan , nan , nan , nan , nan , nan , nan , nan , 7.88626 , 0.17284 , 9.07572 , 0.0667 , 
ID-10-50 , -0.06817 , -0.35168 , -0.57035 , -0.26636 , 0.28352 , 0.10729 , 0.21876 , -0.15489 , 7.68319 , 9.0838 , 7.95491 , 9.02916 , nan , nan , 7.95797 , 9.15763 , nan , nan , nan , nan , nan , nan , nan , nan , 7.86536 , 0.15777 , 9.0902 , 0.06447 , 
ID-10-51 , -0.01905 , -0.35843 , -0.50351 , -0.29023 , 0.33938 , 0.04267 , 0.14517 , -0.18773 , 7.48564 , 9.04228 , 7.61849 , 9.00882 , nan , nan , 7.74369 , 9.13791 , nan , nan , nan , nan , nan , nan , nan , nan , 7.61594 , 0.12905 , 9.063 , 0.067 , 
ID-10-52 , -0.22559 , -0.50766 , -0.46923 , -0.4708 , 0.28207 , -0.17624 , -0.03833 , -0.33289 , 7.10833 , 8.926 , 7.09359 , 8.93882 , 7.26119 , 8.86302 , 7.29925 , 9.053 , 7.41649 , 9.04867 , 7.48762 , 9.05537 , nan , nan , nan , nan , 7.27775 , 0.15915 , 8.98081 , 0.08248 , 
ID-11-33 , -0.35173 , -0.49642 , -0.45381 , -0.70097 , 0.14469 , -0.05299 , -0.04251 , -0.69049 , 7.15067 , 8.89752 , 7.01464 , 8.97133 , 7.10048 , 8.92581 , 7.09355 , 8.85271 , 6.80507 , 8.83389 , 7.05463 , 8.84558 , nan , nan , nan , nan , 7.03651 , 0.12227 , 8.88781 , 0.05373 , 
ID-11-34 , -0.18894 , -0.29686 , -0.27879 , -0.84838 , 0.2174 , -0.26224 , -0.01797 , -0.60411 , 7.09924 , 8.96336 , 7.14046 , 8.94621 , nan , nan , 7.01153 , 8.89508 , 7.01736 , 8.89689 , 6.96108 , 8.88942 , nan , nan , nan , nan , 7.04593 , 0.07242 , 8.91819 , 0.03406 , 
ID-11-35 , -0.19589 , -0.42871 , -0.2695 , -0.83773 , 0.23282 , -0.33119 , -0.15911 , -0.66566 , 6.91806 , 8.83504 , 6.9461 , 8.82133 , 6.93128 , 8.82869 , 6.93369 , 8.85438 , 6.95864 , 8.85614 , 6.94767 , 8.85305 , nan , nan , nan , nan , 6.93924 , 0.0144 , 8.84144 , 0.01501 , 
ID-11-38 , -0.55522 , -0.40365 , -0.12099 , -0.97572 , -0.15157 , -0.58995 , -0.28256 , -0.66834 , 6.7134 , 8.76156 , 6.66469 , 8.80237 , 6.77313 , 8.71722 , 6.78647 , 8.84175 , 6.68056 , 8.83691 , 6.84955 , 8.84448 , nan , nan , nan , nan , 6.74463 , 0.07077 , 8.80071 , 0.0518 , 
ID-11-39 , 0.013 , -0.36897 , -0.25128 , -0.54452 , 0.38197 , -0.141 , -0.1176 , -0.52112 , 7.02883 , 8.8391 , 7.12806 , 8.80137 , 7.14538 , 8.78962 , 7.1605 , 8.95096 , 7.44968 , 8.97114 , 7.26817 , 8.9577 , nan , nan , nan , nan , 7.19677 , 0.14556 , 8.88498 , 0.08397 , 
ID-11-40 , 0.39174 , -0.02071 , -0.18731 , -0.52341 , 0.89673 , 0.58395 , 0.16669 , -0.94067 , 7.94433 , 8.987 , nan , nan , nan , nan , 7.39775 , 8.712 , 7.47152 , 8.71412 , 7.10062 , 8.69656 , nan , nan , nan , nan , 7.47856 , 0.34946 , 8.77742 , 0.13994 , 
ID-11-41 , 0.34268 , -0.24973 , -0.377 , -0.31997 , 0.88973 , 0.54651 , 0.12737 , -0.73911 , 7.81271 , 8.95707 , nan , nan , nan , nan , 7.57745 , 8.85128 , nan , nan , 7.41362 , 8.83827 , nan , nan , nan , nan , 7.60126 , 0.20061 , 8.88221 , 0.06516 , 
ID-11-42 , 0.32091 , -0.34897 , -0.38731 , -0.2304 , 0.87841 , 0.45048 , 0.03844 , -0.64244 , 7.55837 , 8.88795 , 7.98374 , 8.83665 , 7.58045 , 8.88773 , 7.57943 , 8.9177 , nan , nan , 7.60797 , 8.90936 , nan , nan , nan , nan , 7.66199 , 0.18072 , 8.88788 , 0.03153 , 
ID-11-43 , 0.18946 , -0.54095 , -0.46059 , -0.15556 , 0.73041 , 0.19391 , -0.08026 , -0.42973 , 7.22135 , 8.81452 , 7.32454 , 8.78688 , 7.51954 , 8.75119 , 7.55392 , 9.02173 , nan , nan , nan , nan , nan , nan , nan , nan , 7.40484 , 0.15864 , 8.84358 , 0.12156 , 
ID-11-44 , 0.15793 , -0.48339 , -0.46506 , -0.26479 , 0.72 , 0.24157 , -0.01823 , -0.52459 , 7.32967 , 8.86739 , 7.42735 , 8.84349 , 7.47143 , 8.83671 , 7.47996 , 8.97142 , nan , nan , 7.66212 , 8.98185 , nan , nan , nan , nan , 7.47411 , 0.12087 , 8.90017 , 0.07082 , 
ID-11-45 , 0.09375 , -0.57826 , -0.5189 , -0.32014 , 0.70999 , 0.19246 , -0.05926 , -0.57186 , 7.24666 , 8.8361 , 7.2586 , 8.8315 , 7.3789 , 8.80331 , 7.38801 , 8.9403 , nan , nan , 7.51587 , 8.9462 , nan , nan , nan , nan , 7.35761 , 0.11015 , 8.87148 , 0.06674 , 
ID-11-46 , 0.12617 , -0.48535 , -0.50684 , -0.3576 , 0.70876 , 0.26926 , 0.02158 , -0.60527 , 7.3997 , 8.90072 , 7.46451 , 8.88382 , 7.42531 , 8.89825 , 7.42611 , 8.92684 , nan , nan , 7.44968 , 8.92182 , nan , nan , nan , nan , 7.43306 , 0.02493 , 8.90629 , 0.01778 , 
ID-11-47 , 0.06275 , -0.5345 , -0.55199 , -0.24531 , 0.59725 , 0.22129 , 0.01758 , -0.44902 , 7.36802 , 8.90499 , 7.39669 , 8.89992 , 7.53227 , 8.87014 , 7.55899 , 9.01291 , nan , nan , nan , nan , nan , nan , nan , nan , 7.46399 , 0.09562 , 8.92199 , 0.06253 , 
ID-11-48 , 0.01182 , -0.43654 , -0.53548 , -0.22977 , 0.44836 , 0.18351 , 0.09904 , -0.31424 , 7.45977 , 8.98663 , 7.48622 , 8.97885 , 7.6641 , 8.94556 , 7.7257 , 9.08528 , nan , nan , nan , nan , nan , nan , nan , nan , 7.58395 , 0.13101 , 8.99908 , 0.06016 , 
ID-11-49 , -0.01227 , -0.36729 , -0.56654 , -0.24182 , 0.35502 , 0.17359 , 0.19935 , -0.21606 , 7.68008 , 9.06062 , 7.93345 , 9.02167 , nan , nan , 7.93791 , 9.13662 , nan , nan , nan , nan , nan , nan , nan , nan , 7.85048 , 0.14759 , 9.07297 , 0.05846 , 
ID-11-50 , -0.0279 , -0.36702 , -0.52725 , -0.2823 , 0.33912 , 0.09062 , 0.16032 , -0.2126 , 7.5393 , 9.04591 , 7.67281 , 9.01628 , nan , nan , 7.77895 , 9.13239 , nan , nan , nan , nan , nan , nan , nan , nan , 7.66369 , 0.12009 , 9.06486 , 0.06033 , 
ID-11-51 , -0.08012 , -0.3767 , -0.47462 , -0.33078 , 0.29657 , -0.00638 , 0.09802 , -0.22638 , 7.37336 , 9.01505 , 7.41809 , 9.00072 , 7.53549 , 8.96723 , 7.61771 , 9.11728 , nan , nan , nan , nan , nan , nan , nan , nan , 7.48616 , 0.1112 , 9.02507 , 0.06466 , 
ID-11-52 , -0.04186 , -0.5376 , -0.42604 , -0.35573 , 0.49575 , -0.05418 , -0.11146 , -0.41301 , 7.06932 , 8.82774 , 7.10154 , 8.82181 , 7.29263 , 8.75105 , 7.32491 , 9.01631 , nan , nan , 7.62091 , 9.02829 , nan , nan , nan , nan , 7.28186 , 0.22057 , 8.88904 , 0.12541 , 
ID-11-53 , 0.13999 , -0.58327 , -0.39351 , -0.32959 , 0.72326 , 0.10499 , -0.18966 , -0.62424 , 7.0422 , 8.7159 , 7.08324 , 8.70259 , 7.24082 , 8.65271 , 7.25067 , 8.90306 , nan , nan , 7.47122 , 8.91165 , nan , nan , nan , nan , 7.21763 , 0.16939 , 8.77718 , 0.12118 , 
ID-11-54 , 0.12572 , -0.64083 , -0.43781 , -0.37426 , 0.76655 , 0.14481 , -0.20291 , -0.72198 , 7.04529 , 8.6946 , 7.04909 , 8.69426 , 7.19792 , 8.64573 , 7.2066 , 8.8445 , 7.26608 , 8.84473 , 7.36103 , 8.84528 , nan , nan , nan , nan , 7.18767 , 0.1234 , 8.76152 , 0.09299 , 
ID-12-33 , -0.31546 , -0.66979 , -0.37026 , -0.85033 , 0.35433 , -0.40111 , -0.29943 , -0.74866 , 6.74974 , 8.70349 , 6.72656 , 8.7227 , 6.82896 , 8.65503 , 6.84267 , 8.80001 , 6.78877 , 8.79577 , 6.90904 , 8.80202 , nan , nan , nan , nan , 6.80762 , 0.0667 , 8.7465 , 0.0619 , 
ID-12-34 , -0.09036 , -0.47898 , -0.18749 , -0.78779 , 0.52751 , -0.22694 , -0.29139 , -0.85224 , 6.81903 , 8.67421 , 6.84083 , 8.66407 , 6.86813 , 8.6455 , 6.87648 , 8.7409 , 6.90192 , 8.74132 , 6.91619 , 8.74105 , nan , nan , nan , nan , 6.87043 , 0.03646 , 8.70117 , 0.04468 , 
ID-12-35 , -0.00572 , -0.66943 , -0.00116 , -1.03036 , 1.08163 , -0.06286 , -0.66818 , -1.63567 , 6.63584 , 8.17784 , 6.779 , 8.08725 , 6.54906 , 8.24505 , 6.56703 , 7.87826 , 6.8101 , 7.96388 , nan , nan , nan , nan , nan , nan , 6.66821 , 0.1203 , 8.07046 , 0.15049 , 
ID-12-36 , -0.05295 , 0.02626 , 0.44722 , -1.36589 , 0.73688 , -0.17922 , -0.42086 , -1.60753 , 6.73301 , 8.51836 , 6.77626 , 8.49313 , 6.5109 , 8.68047 , 6.5185 , 7.91768 , 6.75756 , 7.99965 , nan , nan , nan , nan , nan , nan , 6.65924 , 0.13287 , 8.32186 , 0.34049 , 
ID-12-39 , 0.31671 , 0.41383 , 0.15925 , -0.85264 , 0.74695 , 0.50506 , 0.25468 , -1.10302 , 8.17294 , 9.05442 , nan , nan , nan , nan , 7.18062 , 8.57467 , 7.15032 , 8.57542 , 6.76641 , 8.54222 , nan , nan , nan , nan , 7.31757 , 0.6006 , 8.68668 , 0.24565 , 
ID-12-40 , 0.36543 , 0.14609 , -0.22008 , -0.56773 , 0.82209 , 0.70325 , 0.36627 , -0.90472 , nan , nan , nan , nan , nan , nan , 7.56698 , 8.74512 , nan , nan , 7.07836 , 8.7177 , nan , nan , nan , nan , 7.32267 , 0.34551 , 8.73141 , 0.01939 , 
ID-12-41 , 0.41947 , 0.00086 , -0.0975 , -0.36154 , 0.86015 , 0.48116 , 0.09845 , -0.74425 , 7.68325 , 8.93906 , nan , nan , 7.49866 , 8.97509 , 7.48811 , 8.84437 , nan , nan , 7.36269 , 8.83186 , nan , nan , nan , nan , 7.50818 , 0.13205 , 8.89759 , 0.07043 , 
ID-12-42 , 0.37515 , -0.02651 , -0.14814 , -0.36835 , 0.87248 , 0.51537 , 0.12173 , -0.762 , 7.76178 , 8.95548 , nan , nan , nan , nan , 7.5012 , 8.83289 , nan , nan , 7.34447 , 8.81995 , nan , nan , nan , nan , 7.53582 , 0.2108 , 8.86944 , 0.07479 , 
ID-12-43 , 0.27325 , -0.26623 , -0.29844 , -0.27326 , 0.81515 , 0.37789 , 0.03231 , -0.61884 , 7.49056 , 8.89379 , 7.75542 , 8.84314 , 7.51664 , 8.89066 , 7.51301 , 8.92608 , nan , nan , 7.55529 , 8.92031 , nan , nan , nan , nan , 7.56618 , 0.10831 , 8.8948 , 0.03285 , 
ID-12-44 , 0.18034 , -0.49243 , -0.45692 , -0.24378 , 0.77349 , 0.27683 , -0.03541 , -0.55602 , 7.32521 , 8.8449 , 7.41969 , 8.82366 , 7.47423 , 8.81441 , 7.48104 , 8.95583 , nan , nan , 7.66714 , 8.96411 , nan , nan , nan , nan , 7.47346 , 0.12494 , 8.88058 , 0.07337 , 
ID-12-45 , 0.10871 , -0.62791 , -0.53658 , -0.21783 , 0.73662 , 0.23874 , -0.09124 , -0.54781 , 7.22972 , 8.79579 , 7.22259 , 8.79984 , 7.44429 , 8.74803 , 7.45456 , 8.95772 , nan , nan , 7.72082 , 8.97251 , nan , nan , nan , nan , 7.4144 , 0.20451 , 8.85478 , 0.1029 , 
ID-12-46 , 0.13134 , -0.56242 , -0.5613 , -0.29396 , 0.69376 , 0.23986 , -0.00102 , -0.53485 , 7.35248 , 8.88414 , 7.43103 , 8.86469 , 7.46131 , 8.86066 , 7.46833 , 8.96533 , nan , nan , 7.59962 , 8.97212 , nan , nan , nan , nan , 7.46255 , 0.08935 , 8.90939 , 0.05494 , 
ID-12-47 , 0.11274 , -0.49836 , -0.53843 , -0.30814 , 0.6111 , 0.19716 , 0.04016 , -0.46514 , 7.386 , 8.93037 , 7.48319 , 8.9022 , 7.48911 , 8.9059 , 7.50157 , 9.00234 , nan , nan , 7.64892 , 9.00792 , nan , nan , nan , nan , 7.50176 , 0.09429 , 8.94974 , 0.05174 , 
ID-12-48 , -0.04449 , -0.4268 , -0.54919 , -0.29469 , 0.3823 , 0.15972 , 0.12249 , -0.33192 , 7.49286 , 9.00808 , 7.50505 , 9.00448 , 7.61438 , 8.98155 , 7.66867 , 9.07375 , nan , nan , nan , nan , nan , nan , nan , nan , 7.57024 , 0.08539 , 9.01696 , 0.03964 , 
ID-12-49 , -0.05193 , -0.38511 , -0.49663 , -0.36511 , 0.33319 , 0.04775 , 0.11162 , -0.30124 , 7.42314 , 9.01665 , 7.47071 , 9.00134 , 7.51186 , 8.98836 , 7.56693 , 9.08045 , nan , nan , 7.73124 , 9.08084 , nan , nan , nan , nan , 7.54078 , 0.1189 , 9.03353 , 0.04416 , 
ID-12-50 , -0.10171 , -0.36413 , -0.4622 , -0.38631 , 0.26242 , -0.02811 , 0.09817 , -0.26003 , 7.36417 , 9.01866 , 7.40674 , 9.0049 , 7.47619 , 8.981 , 7.53279 , 9.10061 , nan , nan , 7.73651 , 9.09812 , nan , nan , nan , nan , 7.50328 , 0.1455 , 9.04066 , 0.05526 , 
ID-12-51 , -0.09545 , -0.41657 , -0.41355 , -0.36939 , 0.32113 , -0.0676 , -0.00292 , -0.30471 , 7.19151 , 8.93878 , 7.21389 , 8.93174 , 7.38971 , 8.87553 , 7.43628 , 9.07209 , nan , nan , 7.7193 , 9.07872 , nan , nan , nan , nan , 7.39014 , 0.21272 , 8.97937 , 0.09106 , 
ID-12-52 , -0.02042 , -0.5074 , -0.39991 , -0.35687 , 0.48698 , -0.03066 , -0.10739 , -0.4336 , 7.0831 , 8.82733 , 7.12377 , 8.81961 , 7.29566 , 8.75611 , 7.32392 , 9.00682 , nan , nan , 7.59534 , 9.0184 , nan , nan , nan , nan , 7.28436 , 0.20291 , 8.88565 , 0.11921 , 
ID-12-53 , 0.09417 , -0.54569 , -0.38542 , -0.31559 , 0.63986 , 0.04705 , -0.16017 , -0.5228 , 7.05098 , 8.75777 , 7.10583 , 8.74113 , 7.28208 , 8.68393 , 7.30107 , 8.96002 , nan , nan , 7.57313 , 8.97722 , nan , nan , nan , nan , 7.26262 , 0.20473 , 8.82401 , 0.13495 , 
ID-12-54 , 0.11161 , -0.52052 , -0.42131 , -0.3018 , 0.63212 , 0.1523 , -0.0991 , -0.5532 , 7.1776 , 8.80234 , 7.21444 , 8.79211 , 7.35636 , 8.75396 , 7.36908 , 8.94844 , nan , nan , 7.56716 , 8.95977 , nan , nan , nan , nan , 7.33693 , 0.15395 , 8.85133 , 0.09563 , 
ID-12-55 , 0.07248 , -0.52542 , -0.4487 , -0.28544 , 0.5979 , 0.17127 , -0.07662 , -0.53334 , 7.21477 , 8.82209 , 7.21973 , 8.8222 , 7.39428 , 8.77673 , 7.4067 , 8.96145 , nan , nan , 7.61638 , 8.974 , nan , nan , nan , nan , 7.37037 , 0.16532 , 8.87129 , 0.09007 , 
ID-12-56 , 0.00942 , -0.62778 , -0.45197 , -0.23162 , 0.6372 , 0.25008 , -0.17571 , -0.65741 , 7.1306 , 8.70445 , 7.01891 , 8.75004 , 7.3481 , 8.65266 , 7.35752 , 8.89294 , 7.19616 , 8.87926 , 7.59227 , 8.89941 , nan , nan , nan , nan , 7.27393 , 0.20271 , 8.79646 , 0.10776 , 
ID-13-32 , -0.48762 , -0.63326 , -0.3522 , -0.68701 , 0.14564 , -0.29561 , -0.28096 , -0.67235 , 6.80386 , 8.70006 , 6.68853 , 8.7862 , 6.9301 , 8.62863 , 6.94959 , 8.85192 , 6.72267 , 8.83762 , 7.07525 , 8.85745 , nan , nan , nan , nan , 6.86167 , 0.14877 , 8.77698 , 0.09357 , 
ID-13-33 , -0.29851 , -0.57163 , -0.33092 , -0.70167 , 0.27313 , -0.3285 , -0.24062 , -0.61378 , 6.83452 , 8.74827 , 6.80335 , 8.77387 , 6.94948 , 8.68005 , 6.96745 , 8.88608 , 6.91513 , 8.88856 , 7.0861 , 8.89208 , nan , nan , nan , nan , 6.92601 , 0.10142 , 8.81148 , 0.09021 , 
ID-13-34 , -0.08282 , -0.46933 , -0.26494 , -0.67163 , 0.45164 , -0.21221 , -0.20429 , -0.66371 , 6.91153 , 8.76243 , 6.94223 , 8.74818 , 6.99025 , 8.71682 , 7.00021 , 8.86112 , 7.06998 , 8.86707 , 7.09305 , 8.86365 , nan , nan , nan , nan , 7.00121 , 0.07044 , 8.80321 , 0.06817 , 
ID-13-35 , 0.03874 , -0.06297 , 0.21613 , -1.09687 , 0.75463 , -0.01186 , -0.279 , -1.36401 , 6.91078 , 8.64221 , 6.92872 , 8.63558 , 6.71752 , 8.765 , 6.6984 , 8.29988 , 6.78543 , 8.31524 , 6.51642 , 8.26673 , nan , nan , nan , nan , 6.75954 , 0.15282 , 8.48744 , 0.21748 , 
